date,commodity,index,wpi_weight,source
2026-03,moong,188.4,0.07088,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2026-04,moong,188.6,0.07088,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2012-04,mustard_seed,117.9,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2012-05,mustard_seed,118.4,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2012-06,mustard_seed,119.3,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2012-07,mustard_seed,129.5,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2012-08,mustard_seed,134.6,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2012-09,mustard_seed,136.7,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2012-10,mustard_seed,141.0,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2012-11,mustard_seed,142.2,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2012-12,mustard_seed,141.2,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2013-01,mustard_seed,138.0,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2013-02,mustard_seed,132.6,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2013-03,mustard_seed,121.6,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2013-04,mustard_seed,117.7,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2013-05,mustard_seed,117.4,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2013-06,mustard_seed,117.4,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2013-07,mustard_seed,116.5,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2013-08,mustard_seed,116.9,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2013-09,mustard_seed,119.0,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2013-10,mustard_seed,120.1,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2013-11,mustard_seed,122.9,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2013-12,mustard_seed,122.7,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2014-01,mustard_seed,120.4,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2014-02,mustard_seed,119.3,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2014-03,mustard_seed,118.5,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2014-04,mustard_seed,116.9,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2014-05,mustard_seed,115.9,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2014-06,mustard_seed,117.7,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2014-07,mustard_seed,121.1,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2014-08,mustard_seed,121.0,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2014-09,mustard_seed,122.0,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2014-10,mustard_seed,122.3,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2014-11,mustard_seed,124.3,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2014-12,mustard_seed,129.1,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2015-01,mustard_seed,127.1,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2015-02,mustard_seed,128.0,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2015-03,mustard_seed,126.7,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2015-04,mustard_seed,127.5,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2015-05,mustard_seed,138.6,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2015-06,mustard_seed,143.0,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2015-07,mustard_seed,143.8,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2015-08,mustard_seed,145.1,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2015-09,mustard_seed,148.0,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2015-10,mustard_seed,158.8,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2015-11,mustard_seed,163.2,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2015-12,mustard_seed,161.3,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2016-01,mustard_seed,154.3,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2016-02,mustard_seed,135.3,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2016-03,mustard_seed,132.3,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2016-04,mustard_seed,144.2,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2016-05,mustard_seed,147.4,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2016-06,mustard_seed,150.8,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2016-07,mustard_seed,155.0,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2016-08,mustard_seed,155.9,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2016-09,mustard_seed,155.5,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2016-10,mustard_seed,152.8,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2016-11,mustard_seed,153.5,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2016-12,mustard_seed,151.2,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2017-01,mustard_seed,147.7,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2017-02,mustard_seed,143.4,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2017-03,mustard_seed,135.3,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2017-04,mustard_seed,130.6,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2017-05,mustard_seed,130.7,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2017-06,mustard_seed,129.9,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2017-07,mustard_seed,131.0,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2017-08,mustard_seed,133.3,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2017-09,mustard_seed,134.6,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2017-10,mustard_seed,134.2,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2017-11,mustard_seed,135.6,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2017-12,mustard_seed,138.2,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2018-01,mustard_seed,137.6,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2018-02,mustard_seed,136.8,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2018-03,mustard_seed,136.1,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2018-04,mustard_seed,136.8,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2018-05,mustard_seed,136.9,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2018-06,mustard_seed,137.4,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2018-07,mustard_seed,140.8,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2018-08,mustard_seed,143.8,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2018-09,mustard_seed,145.6,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2018-10,mustard_seed,145.8,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2018-11,mustard_seed,146.6,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2018-12,mustard_seed,145.7,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2019-01,mustard_seed,144.5,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2019-02,mustard_seed,143.3,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2019-03,mustard_seed,139.4,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2019-04,mustard_seed,138.2,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2019-05,mustard_seed,139.2,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2019-06,mustard_seed,141.5,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2019-07,mustard_seed,141.9,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2019-08,mustard_seed,143.2,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2019-09,mustard_seed,144.0,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2019-10,mustard_seed,144.9,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2019-11,mustard_seed,146.5,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2019-12,mustard_seed,150.1,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2020-01,mustard_seed,152.9,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2020-02,mustard_seed,150.5,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2020-03,mustard_seed,148.2,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2020-04,mustard_seed,147.3,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2020-05,mustard_seed,148.6,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2020-06,mustard_seed,151.9,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2020-07,mustard_seed,154.6,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2020-08,mustard_seed,159.3,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2020-09,mustard_seed,164.0,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2020-10,mustard_seed,166.4,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2020-11,mustard_seed,171.9,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2020-12,mustard_seed,171.3,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2021-01,mustard_seed,177.5,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2021-02,mustard_seed,178.9,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2021-03,mustard_seed,172.9,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2021-04,mustard_seed,181.1,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2021-05,mustard_seed,196.0,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2021-06,mustard_seed,200.2,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2021-07,mustard_seed,202.3,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2021-08,mustard_seed,210.9,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2021-09,mustard_seed,219.1,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2021-10,mustard_seed,224.0,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2021-11,mustard_seed,225.1,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2021-12,mustard_seed,222.8,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2022-01,mustard_seed,216.8,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2022-02,mustard_seed,216.6,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2022-03,mustard_seed,210.9,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2022-04,mustard_seed,208.3,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2022-05,mustard_seed,210.8,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2022-06,mustard_seed,206.0,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2022-07,mustard_seed,204.0,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2022-08,mustard_seed,201.6,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2022-09,mustard_seed,198.2,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2022-10,mustard_seed,197.4,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2022-11,mustard_seed,201.9,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2022-12,mustard_seed,199.3,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2023-01,mustard_seed,196.2,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2023-02,mustard_seed,185.9,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2023-03,mustard_seed,176.2,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2023-04,mustard_seed,171.7,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2023-05,mustard_seed,167.5,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2023-06,mustard_seed,162.0,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2023-07,mustard_seed,163.8,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2023-08,mustard_seed,166.2,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2023-09,mustard_seed,165.5,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2023-10,mustard_seed,166.0,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2023-11,mustard_seed,167.1,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2023-12,mustard_seed,167.4,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2024-01,mustard_seed,165.7,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2024-02,mustard_seed,162.8,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2024-03,mustard_seed,162.2,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2024-04,mustard_seed,163.0,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2024-05,mustard_seed,164.5,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2024-06,mustard_seed,172.0,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2024-07,mustard_seed,174.9,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2024-08,mustard_seed,175.7,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2024-09,mustard_seed,182.5,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2024-10,mustard_seed,191.9,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2024-11,mustard_seed,191.9,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2024-12,mustard_seed,190.5,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2025-01,mustard_seed,191.6,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2025-02,mustard_seed,188.2,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2025-03,mustard_seed,184.8,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2025-04,mustard_seed,190.2,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2025-05,mustard_seed,193.1,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2025-06,mustard_seed,197.6,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2025-07,mustard_seed,205.7,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2025-08,mustard_seed,217.0,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2025-09,mustard_seed,219.2,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2025-10,mustard_seed,216.9,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2025-11,mustard_seed,218.3,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2025-12,mustard_seed,220.4,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2026-01,mustard_seed,218.4,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2026-02,mustard_seed,211.3,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2026-03,mustard_seed,206.5,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2026-04,mustard_seed,210.5,0.24914,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2012-04,paddy,104.2,1.43052,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2012-05,paddy,104.2,1.43052,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2012-06,paddy,107.0,1.43052,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2012-07,paddy,111.0,1.43052,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2012-08,paddy,114.0,1.43052,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2012-09,paddy,116.1,1.43052,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2012-10,paddy,116.6,1.43052,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2012-11,paddy,116.3,1.43052,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2012-12,paddy,115.9,1.43052,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2013-01,paddy,116.7,1.43052,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2013-02,paddy,117.9,1.43052,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2013-03,paddy,118.7,1.43052,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2013-04,paddy,120.4,1.43052,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2013-05,paddy,121.9,1.43052,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2013-06,paddy,124.9,1.43052,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2013-07,paddy,129.4,1.43052,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2013-08,paddy,132.0,1.43052,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2013-09,paddy,131.3,1.43052,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2013-10,paddy,131.0,1.43052,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2013-11,paddy,131.3,1.43052,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2013-12,paddy,130.6,1.43052,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2014-01,paddy,131.1,1.43052,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2014-02,paddy,132.3,1.43052,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2014-03,paddy,132.6,1.43052,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2014-04,paddy,133.7,1.43052,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2014-05,paddy,136.0,1.43052,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2014-06,paddy,137.2,1.43052,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2014-07,paddy,139.6,1.43052,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2014-08,paddy,140.5,1.43052,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2014-09,paddy,140.5,1.43052,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2014-10,paddy,140.0,1.43052,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2014-11,paddy,138.0,1.43052,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2014-12,paddy,134.6,1.43052,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2015-01,paddy,133.5,1.43052,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2015-02,paddy,134.1,1.43052,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2015-03,paddy,132.0,1.43052,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2015-04,paddy,132.6,1.43052,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2015-05,paddy,134.2,1.43052,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2015-06,paddy,133.6,1.43052,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2015-07,paddy,133.4,1.43052,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2015-08,paddy,133.9,1.43052,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2015-09,paddy,135.2,1.43052,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2015-10,paddy,135.8,1.43052,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2015-11,paddy,135.6,1.43052,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2015-12,paddy,135.4,1.43052,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2016-01,paddy,135.8,1.43052,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2016-02,paddy,135.3,1.43052,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2016-03,paddy,135.2,1.43052,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2016-04,paddy,136.3,1.43052,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2016-05,paddy,139.1,1.43052,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2016-06,paddy,142.2,1.43052,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2016-07,paddy,144.2,1.43052,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2016-08,paddy,144.6,1.43052,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2016-09,paddy,144.7,1.43052,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2016-10,paddy,145.1,1.43052,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2016-11,paddy,145.0,1.43052,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2016-12,paddy,144.2,1.43052,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2017-01,paddy,143.8,1.43052,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2017-02,paddy,146.4,1.43052,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2017-03,paddy,147.7,1.43052,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2017-04,paddy,147.6,1.43052,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2017-05,paddy,148.0,1.43052,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2017-06,paddy,148.4,1.43052,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2017-07,paddy,149.1,1.43052,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2017-08,paddy,148.5,1.43052,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
